2016-05,189,134
2016-06,193,85
2016-07,166,53
2016-08,32,5
2016-09,266,118
2016-10,286,120
2016-11,320,229
2016-12,87,50
2017-01,143,44
2017-02,188,84
2017-03,111,60
2017-04,284,129
2017-05,165,114
2017-06,255,123
2017-07,89,39
2017-08,0,0
2017-09,157,103
2017-10,294,97
2017-11,109,40
2017-12,211,70
